transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00003844,CUST_000526,2607,American Express,2025-06-07,19:18:31,57.89,Subway,Restaurant,5814,Woodbridge,NJ,TRM_414786,00,conservative
TXN_00000808,CUST_000445,7954,Discover,2025-06-07,19:39:32,54.22,Subway,Restaurant,5812,Rockford,IL,TRM_722747,00,conservative
TXN_00003775,CUST_000335,2949,Discover,2025-06-08,03:22:06,83.66,Panera,Restaurant,5814,Newark,NJ,TRM_278843,14,conservative
TXN_00004596,CUST_000227,0227,Visa,2025-06-08,03:49:21,45.59,Etsy,Online Retail,5969,Schaumburg,IL,TRM_767085,00,moderate
TXN_00004634,CUST_000345,9787,Mastercard,2025-06-08,05:41:45,98.99,McDonald's,Restaurant,5812,Elgin,IL,TRM_516394,00,high_spender
TXN_00003485,CUST_000774,3862,Visa,2025-06-08,07:20:25,72.75,JCPenney,Department Store,5399,Rockford,IL,TRM_810839,00,conservative
TXN_00003243,CUST_000589,5689,American Express,2025-06-08,09:49:24,16.13,Duane Reade,Pharmacy,5912,Los Angeles,CA,TRM_881291,00,moderate
TXN_00000012,CUST_000006,9144,Discover,2025-06-08,10:07:57,78.12,Toll Road,Transportation,4111,Boston,MA,TRM_968925,00,conservative
TXN_00001919,CUST_000382,7763,Visa,2025-06-08,10:14:09,817.45,Best Buy,Electronics,5045,Warren,MI,TRM_128377,00,moderate
TXN_00000051,CUST_000558,8990,American Express,2025-06-08,14:04:30,395.07,Hilton,Hotel,7011,Macon,GA,TRM_547368,00,conservative
TXN_00000798,CUST_000386,1120,American Express,2025-06-08,14:11:15,44.28,Domino's,Restaurant,5812,Savannah,GA,TRM_985721,00,high_spender
TXN_00001572,CUST_000088,8148,American Express,2025-06-08,14:37:35,314.34,Dillard's,Department Store,5399,Tucson,AZ,TRM_640842,00,high_spender
TXN_00001030,CUST_000339,2434,Discover,2025-06-08,15:27:05,525.33,Sheraton,Hotel,7011,Vancouver,WA,TRM_650988,62,moderate
TXN_00004099,CUST_000337,0335,Mastercard,2025-06-08,16:32:33,48.73,Nordstrom,Department Store,5399,Atlanta,GA,TRM_532959,00,moderate
TXN_00000239,CUST_000081,5183,Mastercard,2025-06-08,16:43:20,120.34,Safeway,Grocery,5499,Fort Lauderdale,FL,TRM_201807,00,conservative
TXN_00000273,CUST_000540,3561,American Express,2025-06-08,17:56:10,71.39,Safeway,Grocery,5411,Boston,MA,TRM_954830,00,conservative
TXN_00004573,CUST_000134,5551,Discover,2025-06-08,18:03:25,104.23,Kroger,Grocery,5499,Hialeah,FL,TRM_829973,00,high_spender
TXN_00002514,CUST_000437,7633,Visa,2025-06-08,21:38:13,178.96,Walmart,Grocery,5411,Pittsburgh,PA,TRM_330889,61,moderate
TXN_00001972,CUST_000124,5403,Mastercard,2025-06-08,21:42:13,106.31,Kroger,Grocery,5411,Quincy,MA,TRM_522880,00,high_spender
TXN_00001609,CUST_000363,9065,American Express,2025-06-09,00:45:50,82.87,Subway,Restaurant,5812,Akron,OH,TRM_274083,00,moderate
TXN_00002618,CUST_000386,8151,American Express,2025-06-09,06:38:12,186.71,Valero,Gas Station,5542,Macon,GA,TRM_831319,00,high_spender
TXN_00003886,CUST_000441,9418,Discover,2025-06-09,12:56:26,191.3,Convenience Store ATM,ATM,6012,Cambridge,MA,TRM_170857,00,high_spender
TXN_00002435,CUST_000287,9321,American Express,2025-06-09,12:59:44,69.14,Pizza Hut,Restaurant,5814,Hampton,VA,TRM_439204,14,high_spender
TXN_00000737,CUST_000104,6827,American Express,2025-06-09,14:53:18,81.91,Amazon,Online Retail,5999,Phoenix,AZ,TRM_248109,00,conservative
TXN_00002285,CUST_000749,6422,Visa,2025-06-09,15:47:19,223.6,Wayfair,Online Retail,5969,Sterling Heights,MI,TRM_100959,00,conservative
TXN_00001008,CUST_000795,4412,American Express,2025-06-09,15:48:10,1097.68,Walmart.com,Online Retail,5969,Newport News,VA,TRM_217815,00,conservative
TXN_00003091,CUST_000516,5432,Discover,2025-06-09,16:02:54,151.66,Publix,Grocery,5411,New Bedford,MA,TRM_782623,00,high_spender
TXN_00001380,CUST_000316,4001,American Express,2025-06-09,17:07:54,21.46,Domino's,Restaurant,5812,Pittsburgh,PA,TRM_905683,61,conservative
TXN_00002090,CUST_000008,5202,Discover,2025-06-09,18:53:17,97.92,Exxon,Gas Station,5541,Cleveland,OH,TRM_616722,00,moderate
TXN_00004020,CUST_000784,9996,Discover,2025-06-09,19:20:08,101.65,McDonald's,Restaurant,5812,Erie,PA,TRM_882836,00,high_spender
TXN_00004545,CUST_000775,3692,Visa,2025-06-09,19:56:50,31.5,Chipotle,Restaurant,5814,Atlanta,GA,TRM_131058,00,moderate
TXN_00003733,CUST_000320,8314,American Express,2025-06-09,23:45:19,633.01,B&H Photo,Electronics,5045,Erie,PA,TRM_942147,14,moderate
TXN_00004132,CUST_000731,6720,Visa,2025-06-10,04:38:57,19.09,Rite Aid,Pharmacy,5122,Boston,MA,TRM_296316,14,conservative
TXN_00004544,CUST_000605,8641,American Express,2025-06-10,05:39:29,139.15,Specialist Clinic,Healthcare,8011,Cambridge,MA,TRM_639664,00,conservative
TXN_00004853,CUST_000022,0033,American Express,2025-06-10,08:19:26,104.78,Chevron,Gas Station,5541,Warren,MI,TRM_735303,00,moderate
TXN_00004746,CUST_000318,8528,Discover,2025-06-10,08:32:46,26.74,Lyft,Transportation,4111,St. Petersburg,FL,TRM_738031,00,conservative
TXN_00004184,CUST_000295,7073,Mastercard,2025-06-10,11:06:27,20.35,Rite Aid,Pharmacy,5912,El Paso,TX,TRM_716482,00,high_spender
TXN_00004617,CUST_000729,9448,Visa,2025-06-10,12:51:15,124.47,Safeway,Grocery,5411,Brockton,MA,TRM_836793,00,high_spender
TXN_00003373,CUST_000639,0106,American Express,2025-06-10,15:41:40,251.95,Zappos,Online Retail,5969,Sterling Heights,MI,TRM_282176,00,moderate
TXN_00001888,CUST_000269,5811,Discover,2025-06-10,18:01:20,10.16,Target,Grocery,5499,Dallas,TX,TRM_676871,00,moderate
TXN_00003640,CUST_000059,2489,Discover,2025-06-10,18:16:00,43.62,Target,Grocery,5411,Norfolk,VA,TRM_141843,00,conservative
TXN_00001148,CUST_000170,9471,Mastercard,2025-06-10,19:20:38,80.5,BP,Gas Station,5541,Fresno,CA,TRM_700814,00,moderate
TXN_00001786,CUST_000004,4542,Discover,2025-06-10,19:48:15,52.08,Toll Road,Transportation,4121,Dearborn,MI,TRM_617918,00,conservative
TXN_00002955,CUST_000552,5019,Visa,2025-06-10,22:36:41,4416.99,eBay,Online Retail,5999,Spokane,WA,TRM_997615,00,high_spender
TXN_00003934,CUST_000154,3168,American Express,2025-06-10,22:37:05,53.52,Wayfair,Online Retail,5969,El Paso,TX,TRM_607167,00,conservative
TXN_00004787,CUST_000069,7875,Mastercard,2025-06-11,11:11:01,104.76,Whole Foods,Grocery,5499,Syracuse,NY,TRM_904918,00,conservative
TXN_00004333,CUST_000379,7389,Discover,2025-06-11,13:32:18,172.61,Dillard's,Department Store,5311,Naperville,IL,TRM_262472,00,moderate
TXN_00003389,CUST_000286,3066,American Express,2025-06-11,14:53:17,1451.63,Urgent Care,Healthcare,8011,Glendale,AZ,TRM_598777,00,moderate
TXN_00002625,CUST_000180,4750,Discover,2025-06-11,20:09:23,95.21,Walmart,Grocery,5411,Gilbert,AZ,TRM_256211,00,high_spender
TXN_00003323,CUST_000648,5274,American Express,2025-06-11,21:48:13,497.31,Walmart.com,Online Retail,5999,Dallas,TX,TRM_553006,00,moderate
TXN_00002777,CUST_000698,1098,Discover,2025-06-11,22:39:23,287.68,Walmart.com,Online Retail,5969,Richmond,VA,TRM_380748,00,moderate
TXN_00000089,CUST_000742,4151,Visa,2025-06-12,03:58:48,4.94,BP,Gas Station,5542,Cincinnati,OH,TRM_706534,00,conservative
TXN_00003399,CUST_000700,7427,Visa,2025-06-12,06:10:39,37.19,Sunoco,Gas Station,5541,Athens,GA,TRM_929534,00,moderate
TXN_00000304,CUST_000118,9415,Mastercard,2025-06-12,06:15:32,23.16,Costco,Grocery,5499,Syracuse,NY,TRM_234876,00,moderate
TXN_00003106,CUST_000746,1751,Mastercard,2025-06-12,07:36:46,3.11,Exxon,Gas Station,5542,San Francisco,CA,TRM_830306,00,moderate
TXN_00003346,CUST_000363,3238,American Express,2025-06-12,07:43:31,56.18,Shell,Gas Station,5541,Cleveland,OH,TRM_863726,00,moderate
TXN_00003380,CUST_000492,9880,Mastercard,2025-06-12,08:15:05,79.12,Chevron,Gas Station,5542,Cary,NC,TRM_344464,00,conservative
TXN_00003921,CUST_000428,4125,American Express,2025-06-12,08:43:12,113.47,Concert Hall,Entertainment,7832,Houston,TX,TRM_361900,62,high_spender
TXN_00001082,CUST_000331,2811,Mastercard,2025-06-12,10:46:28,103.12,Pizza Hut,Restaurant,5814,Cleveland,OH,TRM_965898,00,conservative
TXN_00001504,CUST_000681,6856,Visa,2025-06-12,11:13:34,4.65,Walgreens,Pharmacy,5122,Dallas,TX,TRM_861720,00,conservative
TXN_00003442,CUST_000639,2347,American Express,2025-06-12,13:43:14,18.14,Kroger,Grocery,5411,Naperville,IL,TRM_539800,00,moderate
TXN_00001226,CUST_000654,6877,Mastercard,2025-06-12,16:00:49,76.33,Valero,Gas Station,5541,Corpus Christi,TX,TRM_460616,00,conservative
TXN_00002401,CUST_000633,4000,Discover,2025-06-12,16:42:58,86.94,Target,Grocery,5499,Columbus,OH,TRM_803970,00,conservative
TXN_00001472,CUST_000139,3574,Mastercard,2025-06-12,18:37:57,436.28,Credit Union ATM,ATM,6011,Quincy,MA,TRM_359614,00,moderate
TXN_00000582,CUST_000318,1898,Discover,2025-06-12,19:02:41,104.89,Panera,Restaurant,5812,Miami,FL,TRM_202024,00,conservative
TXN_00002294,CUST_000608,2853,Visa,2025-06-12,19:09:20,96.02,Subway,Restaurant,5814,Chandler,AZ,TRM_382876,00,high_spender
TXN_00002357,CUST_000346,9838,Mastercard,2025-06-12,19:26:16,242.44,eBay,Online Retail,5969,Philadelphia,PA,TRM_164088,00,moderate
TXN_00003893,CUST_000185,9403,American Express,2025-06-12,19:41:12,152.7,Panera,Restaurant,5814,Canton,OH,TRM_229565,00,high_spender
TXN_00001218,CUST_000062,9969,Mastercard,2025-06-12,23:25:50,39.39,Target,Grocery,5499,Houston,TX,TRM_228089,00,moderate
TXN_00003332,CUST_000614,4489,Visa,2025-06-13,00:10:32,205.55,Kroger,Grocery,5411,Scranton,PA,TRM_123991,00,high_spender
TXN_00001038,CUST_000716,0670,Mastercard,2025-06-13,01:26:36,52.04,Mall ATM,ATM,6012,Syracuse,NY,TRM_745290,00,moderate
TXN_00002070,CUST_000468,4447,Mastercard,2025-06-13,11:15:25,46.01,Dillard's,Department Store,5399,Bakersfield,CA,TRM_600539,00,conservative
TXN_00000529,CUST_000752,5355,Visa,2025-06-13,11:22:26,112.06,Pharmacy Plus,Pharmacy,5122,Charlotte,NC,TRM_878150,00,high_spender
TXN_00003768,CUST_000524,6888,Mastercard,2025-06-13,12:33:54,99.94,Starbucks,Restaurant,5814,Lowell,MA,TRM_800669,00,conservative
TXN_00001630,CUST_000485,9768,Visa,2025-06-13,12:58:25,61.8,Pizza Hut,Restaurant,5812,Akron,OH,TRM_373157,00,conservative
TXN_00004453,CUST_000493,2980,Discover,2025-06-13,13:36:52,143.85,Walmart.com,Online Retail,5999,Cary,NC,TRM_845885,00,conservative
TXN_00001803,CUST_000617,7434,Visa,2025-06-13,13:48:22,162.12,Kroger,Grocery,5499,Pittsburgh,PA,TRM_555731,00,moderate
TXN_00001965,CUST_000019,4849,Mastercard,2025-06-13,15:02:36,1669.44,Saks,Department Store,5399,Savannah,GA,TRM_337928,00,moderate
TXN_00004379,CUST_000302,7474,American Express,2025-06-13,15:53:26,37.8,Exxon,Gas Station,5542,Scottsdale,AZ,TRM_521768,00,conservative
TXN_00003841,CUST_000343,7139,Visa,2025-06-13,21:55:38,158.96,Subway,Restaurant,5814,Sterling Heights,MI,TRM_210739,00,high_spender
TXN_00004423,CUST_000351,5414,Mastercard,2025-06-14,00:39:09,59.28,Safeway,Grocery,5499,Sterling Heights,MI,TRM_865740,00,conservative
TXN_00000288,CUST_000241,7028,American Express,2025-06-14,06:09:18,24.56,Marathon,Gas Station,5542,Glendale,AZ,TRM_912834,00,moderate
TXN_00002731,CUST_000246,9377,Discover,2025-06-14,07:59:35,80.34,Chipotle,Restaurant,5812,Boston,MA,TRM_703982,00,conservative
TXN_00003456,CUST_000205,2116,Mastercard,2025-06-14,11:50:09,31.02,CVS,Pharmacy,5912,Wilmington,NC,TRM_807456,00,moderate
TXN_00004188,CUST_000553,6230,American Express,2025-06-14,14:43:10,70.12,Uber,Transportation,4121,Albany,NY,TRM_800653,00,high_spender
TXN_00001770,CUST_000507,9884,Mastercard,2025-06-14,16:49:46,175.19,Amazon,Online Retail,5999,San Antonio,TX,TRM_104333,00,conservative
TXN_00001966,CUST_000033,3458,Mastercard,2025-06-14,18:03:54,297.87,Wegmans,Grocery,5411,Long Beach,CA,TRM_989879,00,high_spender
TXN_00000130,CUST_000644,4986,Discover,2025-06-14,18:21:01,62.57,Sunoco,Gas Station,5542,Orlando,FL,TRM_145664,00,conservative
TXN_00002418,CUST_000766,0368,Visa,2025-06-14,19:09:18,27.52,Parking Garage,Transportation,4111,Tacoma,WA,TRM_613906,00,conservative
TXN_00000182,CUST_000365,9678,Discover,2025-06-14,19:25:12,43.2,Chevron,Gas Station,5541,Sandy Springs,GA,TRM_326687,00,conservative
TXN_00000298,CUST_000491,2170,American Express,2025-06-14,19:54:59,27.83,Sunoco,Gas Station,5542,Newark,NJ,TRM_279322,00,conservative
TXN_00001383,CUST_000500,3659,American Express,2025-06-14,21:11:43,196.93,Target.com,Online Retail,5999,Columbus,GA,TRM_870413,62,conservative
TXN_00004959,CUST_000384,4824,Visa,2025-06-14,21:36:04,107.11,Sports Arena,Entertainment,7841,Detroit,MI,TRM_662818,65,moderate
TXN_00004323,CUST_000534,4983,Visa,2025-06-14,21:38:01,24.97,Wegmans,Grocery,5411,Warren,MI,TRM_202311,00,moderate
TXN_00000586,CUST_000549,7028,Discover,2025-06-14,21:49:02,133.36,Zappos,Online Retail,5999,Parma,OH,TRM_765042,00,moderate
TXN_00002932,CUST_000330,6584,Visa,2025-06-15,00:08:58,59.39,Safeway,Grocery,5499,Long Beach,CA,TRM_855435,00,conservative
TXN_00003180,CUST_000554,4764,Mastercard,2025-06-15,05:31:49,100.35,Whole Foods,Grocery,5499,Tacoma,WA,TRM_255262,00,moderate
TXN_00003492,CUST_000316,7329,American Express,2025-06-15,06:40:26,225.11,Best Buy Online,Online Retail,5969,Tampa,FL,TRM_956417,00,conservative
TXN_00001618,CUST_000304,6804,American Express,2025-06-15,08:28:30,70.43,Pizza Hut,Restaurant,5814,El Paso,TX,TRM_598647,00,moderate
TXN_00002295,CUST_000437,5481,Visa,2025-06-15,09:27:25,42.34,Sunoco,Gas Station,5542,Philadelphia,PA,TRM_668125,00,moderate
TXN_00002611,CUST_000058,1247,Visa,2025-06-15,10:13:27,777.46,Uber,Transportation,4111,Phoenix,AZ,TRM_756754,00,moderate
TXN_00000044,CUST_000747,1147,American Express,2025-06-15,13:02:04,74.5,Whole Foods,Grocery,5411,San Francisco,CA,TRM_500296,00,high_spender
TXN_00002119,CUST_000404,7726,American Express,2025-06-15,14:07:18,49.36,Dillard's,Department Store,5311,Brockton,MA,TRM_834457,00,moderate
TXN_00003999,CUST_000711,3530,Discover,2025-06-15,14:13:51,759.52,Apple Store,Electronics,5732,Sandy Springs,GA,TRM_725774,14,moderate
TXN_00002317,CUST_000556,5586,American Express,2025-06-15,15:16:00,396.59,Dillard's,Department Store,5399,Virginia Beach,VA,TRM_232714,00,high_spender
TXN_00004319,CUST_000728,3514,American Express,2025-06-15,18:53:16,93.03,Exxon,Gas Station,5542,Parma,OH,TRM_982613,00,high_spender
TXN_00003669,CUST_000640,6702,Discover,2025-06-15,18:56:12,25.92,Gas Station ATM,ATM,6011,Norfolk,VA,TRM_495178,51,high_spender
TXN_00001839,CUST_000761,5171,Discover,2025-06-15,21:03:05,157.77,Walmart.com,Online Retail,5999,St. Petersburg,FL,TRM_410545,00,moderate
TXN_00001264,CUST_000697,1745,American Express,2025-06-15,21:56:47,133.86,Duane Reade,Pharmacy,5912,Bellevue,WA,TRM_132420,00,high_spender
TXN_00000606,CUST_000463,2877,Discover,2025-06-16,00:43:06,32.28,Sunoco,Gas Station,5542,Arlington,TX,TRM_436233,00,conservative
TXN_00000225,CUST_000531,3523,Visa,2025-06-16,04:53:51,51.09,Costco,Grocery,5499,Everett,WA,TRM_220972,00,moderate
TXN_00002715,CUST_000132,7216,American Express,2025-06-16,06:13:52,269.08,Walmart.com,Online Retail,5999,Alexandria,VA,TRM_504999,00,moderate
TXN_00004060,CUST_000628,3676,Discover,2025-06-16,08:14:55,298.43,Wegmans,Grocery,5499,Roswell,GA,TRM_266312,00,high_spender
TXN_00000821,CUST_000107,3152,Visa,2025-06-16,09:41:36,110.64,Kroger,Grocery,5411,Dayton,OH,TRM_206439,00,conservative
TXN_00000381,CUST_000289,9780,American Express,2025-06-16,11:46:38,117.16,Kroger,Grocery,5411,Tucson,AZ,TRM_352913,00,high_spender
TXN_00000924,CUST_000036,2634,Visa,2025-06-16,12:10:42,1488.34,Urgent Care,Healthcare,8021,Charlotte,NC,TRM_843366,00,high_spender
TXN_00003417,CUST_000746,7118,Mastercard,2025-06-16,13:33:20,64.13,Movie Theater,Entertainment,7841,Fresno,CA,TRM_911533,00,moderate
TXN_00000086,CUST_000016,3912,Visa,2025-06-16,14:19:06,132.18,Nordstrom,Department Store,5311,Raleigh,NC,TRM_968550,00,conservative
TXN_00000795,CUST_000173,7863,Discover,2025-06-16,16:36:20,65.49,Valero,Gas Station,5542,Chandler,AZ,TRM_203986,00,moderate
TXN_00002972,CUST_000358,7274,Visa,2025-06-16,17:40:47,877.4,Holiday Inn,Hotel,7011,Mesa,AZ,TRM_946531,00,high_spender
TXN_00003331,CUST_000793,1988,Visa,2025-06-16,18:02:19,263.89,Best Buy Online,Online Retail,5969,Cincinnati,OH,TRM_423193,00,moderate
TXN_00004161,CUST_000152,3209,Discover,2025-06-16,18:02:55,133.01,Etsy,Online Retail,5999,Houston,TX,TRM_915024,00,conservative
TXN_00003111,CUST_000293,8364,American Express,2025-06-16,18:28:36,89.4,Bank ATM,ATM,6012,Newark,NJ,TRM_215704,00,moderate
TXN_00002297,CUST_000361,9254,Mastercard,2025-06-16,19:33:17,70.58,Chevron,Gas Station,5542,Dearborn,MI,TRM_257823,00,moderate
TXN_00000993,CUST_000228,8600,Mastercard,2025-06-17,00:51:13,25.47,Walgreens,Pharmacy,5912,Athens,GA,TRM_520477,05,high_spender
TXN_00001372,CUST_000425,3453,Mastercard,2025-06-17,05:43:13,59.36,Whole Foods,Grocery,5499,Columbus,GA,TRM_884401,62,high_spender
TXN_00001926,CUST_000221,4918,Discover,2025-06-17,07:36:28,37.97,Whole Foods,Grocery,5411,Detroit,MI,TRM_256873,14,conservative
TXN_00004302,CUST_000573,8657,American Express,2025-06-17,10:58:15,145.57,Nordstrom,Department Store,5311,Dearborn,MI,TRM_723955,00,moderate
TXN_00002630,CUST_000580,6675,Mastercard,2025-06-17,12:15:00,139.26,Nordstrom,Department Store,5399,Chicago,IL,TRM_282604,00,conservative
TXN_00000291,CUST_000015,4392,Discover,2025-06-17,13:17:30,81.14,Publix,Grocery,5499,Brockton,MA,TRM_399243,00,conservative
TXN_00002320,CUST_000549,3782,Discover,2025-06-17,13:33:56,13.62,Target,Grocery,5499,Kent,WA,TRM_341494,00,moderate
TXN_00002682,CUST_000584,2389,Discover,2025-06-17,15:35:11,28.04,Zappos,Online Retail,5969,Alexandria,VA,TRM_409357,00,conservative
TXN_00004237,CUST_000016,3655,Visa,2025-06-17,16:34:44,253.22,Mall ATM,ATM,6012,Fayetteville,NC,TRM_756742,00,conservative
TXN_00004667,CUST_000362,9953,Mastercard,2025-06-17,18:42:07,245.93,Mall ATM,ATM,6012,Winston-Salem,NC,TRM_996699,00,conservative
TXN_00003250,CUST_000706,9205,Discover,2025-06-17,18:59:28,71.81,Sunoco,Gas Station,5541,Pittsburgh,PA,TRM_478238,00,high_spender
TXN_00003219,CUST_000604,9574,American Express,2025-06-17,19:15:21,35.43,Chipotle,Restaurant,5812,Los Angeles,CA,TRM_277427,00,high_spender
TXN_00000722,CUST_000742,7565,Visa,2025-06-17,19:26:57,71.53,Valero,Gas Station,5542,Rochester,NY,TRM_300397,65,conservative
TXN_00000766,CUST_000050,4238,American Express,2025-06-17,20:17:12,114.75,Wegmans,Grocery,5499,Tempe,AZ,TRM_414228,00,moderate
TXN_00002741,CUST_000328,6922,Discover,2025-06-17,20:48:43,45.03,Chipotle,Restaurant,5812,Rockford,IL,TRM_135970,00,high_spender
TXN_00003157,CUST_000250,4515,Discover,2025-06-18,04:30:35,31.78,Costco,Grocery,5411,Virginia Beach,VA,TRM_635213,00,conservative
TXN_00000392,CUST_000586,1942,Mastercard,2025-06-18,07:03:05,17.12,Car Rental,Transportation,4121,Renton,WA,TRM_297990,00,conservative
TXN_00004867,CUST_000335,3499,Discover,2025-06-18,09:06:32,68.7,Olive Garden,Restaurant,5812,Lakewood,NJ,TRM_370687,00,conservative
TXN_00001556,CUST_000030,2986,Discover,2025-06-18,10:42:41,39.02,Parking Garage,Transportation,4121,Wilmington,NC,TRM_299314,00,conservative
TXN_00001450,CUST_000601,6526,Visa,2025-06-18,13:33:30,27.34,Costco,Grocery,5499,Columbus,GA,TRM_603994,00,moderate
TXN_00002387,CUST_000740,2206,Discover,2025-06-18,15:34:47,297.41,Wayfair,Online Retail,5999,Peoria,IL,TRM_983652,00,conservative
TXN_00002530,CUST_000178,6963,Discover,2025-06-18,16:05:57,95.92,Movie Theater,Entertainment,7832,Roswell,GA,TRM_304969,00,moderate
TXN_00004498,CUST_000497,1870,Mastercard,2025-06-18,16:25:18,541.65,Holiday Inn,Hotel,7011,Jacksonville,FL,TRM_719343,00,high_spender
TXN_00000112,CUST_000764,6470,Discover,2025-06-18,17:47:26,26.53,Target,Grocery,5411,Oakland,CA,TRM_360419,00,conservative
TXN_00001831,CUST_000319,9222,American Express,2025-06-18,18:11:02,215.03,Target,Grocery,5411,Tucson,AZ,TRM_143835,00,high_spender
TXN_00001387,CUST_000234,9345,American Express,2025-06-18,18:28:58,86.4,Kroger,Grocery,5411,Renton,WA,TRM_318811,00,high_spender
TXN_00004969,CUST_000147,4167,Visa,2025-06-18,19:39:36,548.16,Mall ATM,ATM,6011,Scottsdale,AZ,TRM_474248,00,moderate
TXN_00001713,CUST_000086,8485,Mastercard,2025-06-18,19:49:06,61.2,Domino's,Restaurant,5814,Vancouver,WA,TRM_850849,00,high_spender
TXN_00002541,CUST_000053,5176,Discover,2025-06-18,19:53:10,36.75,Domino's,Restaurant,5814,Portsmouth,VA,TRM_861467,00,conservative
TXN_00002678,CUST_000379,0662,Discover,2025-06-18,21:42:20,66.43,Sunoco,Gas Station,5542,Elgin,IL,TRM_820630,00,moderate
TXN_00003423,CUST_000201,2017,American Express,2025-06-19,04:55:01,143.11,Publix,Grocery,5499,Chesapeake,VA,TRM_735866,00,moderate
TXN_00002415,CUST_000403,8380,Mastercard,2025-06-19,05:36:50,128.48,Wayfair,Online Retail,5999,Austin,TX,TRM_264790,00,conservative
TXN_00000975,CUST_000124,7460,Mastercard,2025-06-19,08:56:37,64.26,Sunoco,Gas Station,5541,Boston,MA,TRM_143012,00,high_spender
TXN_00002988,CUST_000132,5757,American Express,2025-06-19,12:10:50,48.88,Domino's,Restaurant,5812,Portsmouth,VA,TRM_557283,00,moderate
TXN_00000134,CUST_000505,8387,Visa,2025-06-19,13:24:19,11.64,McDonald's,Restaurant,5814,San Diego,CA,TRM_600777,00,moderate
TXN_00002979,CUST_000648,6251,American Express,2025-06-19,15:17:12,189.48,Saks,Department Store,5399,Fort Worth,TX,TRM_754618,00,moderate
TXN_00004246,CUST_000052,4636,American Express,2025-06-19,16:26:06,43.09,Sunoco,Gas Station,5542,Newport News,VA,TRM_351162,00,high_spender
TXN_00003706,CUST_000105,3057,Mastercard,2025-06-19,17:32:07,22.25,Chevron,Gas Station,5541,El Paso,TX,TRM_738716,00,high_spender
TXN_00003867,CUST_000317,9771,Discover,2025-06-19,19:25:59,76.49,Starbucks,Restaurant,5814,Evanston,IL,TRM_652504,00,conservative
TXN_00001142,CUST_000002,5848,Discover,2025-06-19,19:38:29,127.99,Target,Grocery,5411,Los Angeles,CA,TRM_648182,00,moderate
TXN_00002023,CUST_000161,6381,Mastercard,2025-06-19,21:09:55,716.44,eBay,Online Retail,5999,Boston,MA,TRM_862629,00,high_spender
TXN_00003715,CUST_000196,3086,Mastercard,2025-06-20,01:51:12,478.91,Sunoco,Gas Station,5542,Phoenix,AZ,TRM_411783,00,moderate
TXN_00000689,CUST_000437,4725,Visa,2025-06-20,02:03:38,71.76,CVS,Pharmacy,5912,Reading,PA,TRM_113591,00,moderate
TXN_00000612,CUST_000230,1427,Visa,2025-06-20,06:46:36,50.1,Kroger,Grocery,5499,Yonkers,NY,TRM_344794,00,conservative
TXN_00002489,CUST_000098,9236,Discover,2025-06-20,07:22:11,398.47,Kohl's,Department Store,5311,Ann Arbor,MI,TRM_890696,00,high_spender
TXN_00002970,CUST_000716,3002,Mastercard,2025-06-20,12:08:23,67.45,Olive Garden,Restaurant,5814,Cheektowaga,NY,TRM_500458,00,moderate
TXN_00002957,CUST_000659,4747,American Express,2025-06-20,14:09:48,184.47,Kohl's,Department Store,5311,Sterling Heights,MI,TRM_892181,00,high_spender
TXN_00004589,CUST_000337,5486,Mastercard,2025-06-20,14:44:31,46.38,Amazon,Online Retail,5999,Roswell,GA,TRM_189994,51,moderate
TXN_00001044,CUST_000278,0784,Mastercard,2025-06-20,17:13:35,31.21,Chevron,Gas Station,5541,Worcester,MA,TRM_742187,00,conservative
TXN_00001765,CUST_000439,1381,Mastercard,2025-06-20,17:18:27,178.03,Etsy,Online Retail,5999,Toledo,OH,TRM_214677,00,moderate
TXN_00003624,CUST_000369,3284,Discover,2025-06-20,18:06:51,114.7,Domino's,Restaurant,5814,Newport News,VA,TRM_811965,00,high_spender
TXN_00004883,CUST_000184,4169,Discover,2025-06-20,18:13:36,65.07,BP,Gas Station,5541,Everett,WA,TRM_103412,00,moderate
TXN_00002671,CUST_000600,8020,Visa,2025-06-20,18:43:27,277.18,Holiday Inn,Hotel,7011,Fort Worth,TX,TRM_690989,00,moderate
TXN_00002127,CUST_000559,4065,Visa,2025-06-20,20:03:21,112.01,Chipotle,Restaurant,5812,Miami,FL,TRM_564603,00,high_spender
TXN_00001389,CUST_000321,5106,Mastercard,2025-06-20,20:44:20,148.92,Whole Foods,Grocery,5499,Pittsburgh,PA,TRM_482971,00,moderate
TXN_00004124,CUST_000673,4280,Visa,2025-06-20,20:49:21,116.06,Walmart,Grocery,5411,New York,NY,TRM_307985,00,conservative
TXN_00000156,CUST_000413,0071,Visa,2025-06-20,22:04:04,2.74,Target.com,Online Retail,5999,Gilbert,AZ,TRM_211106,00,high_spender
TXN_00002342,CUST_000265,5681,Discover,2025-06-20,22:09:02,52.6,Theme Park,Entertainment,7841,Newport News,VA,TRM_741696,00,conservative
TXN_00003698,CUST_000621,3737,American Express,2025-06-21,00:18:51,34.8,Mobil,Gas Station,5542,Akron,OH,TRM_609732,00,conservative
TXN_00003419,CUST_000617,5545,Visa,2025-06-21,01:43:10,100.89,Starbucks,Restaurant,5812,Erie,PA,TRM_575323,00,moderate
